Sequence,Complexity,Mode,Words,T1_Raw,T1_Plot,T2_Raw,T2_Plot
1919,Simple,Narrative,21,522,-522,3169.18,3169.18
1920,Compound/Complex,Narrative,67,1542,-1542,9827.51,9827.51
1921,Simple,Narrative,1,25,25,172.72,-172.72
1922,Complex,Narrative,24,483,483,3116.20,-3116.20
1923,Compound/Complex,Narrative,38,683,683,4037.96,4037.96
1924,Compound/Complex,Narrative,48,1084,-1084,7051.69,7051.69
1925,Complex,Narrative,34,749,749,4699.77,4699.77
1926,Compound/Complex,Narrative,22,462,-462,2954.68,-2954.68
1927,Compound/Complex,Narrative,9,183,183,1204.92,-1204.92
1928,Simple,Narrative,8,145,145,847.04,847.04
1929,Complex,Narrative,9,181,181,1180.78,-1180.78
1930,Simple,Narrative,3,39,39,251.40,251.40
1931,Compound/Complex,Narrative,28,471,471,3015.57,3015.57
1932,Compound/Complex,Conversation,26,506,-506,3244.64,-3244.64
1933,Simple,Narrative,11,274,-274,1841.83,1841.83
1934,Compound/Complex,Narrative,30,461,461,2825.20,2825.20
1935,Complex,Narrative,13,229,229,1449.57,1449.57
1936,Compound/Complex,Conversation,59,1187,1187,7326.51,-7326.51
1937,Compound/Complex,Conversation,35,674,-674,3972.54,-3972.54
1938,Compound/Complex,Narrative,19,318,-318,1890.80,-1890.80
1940,Simple,Narrative,12,216,-216,1373.52,1373.52
1941,Simple,Narrative,17,272,-272,1578.35,-1578.35
1942,Simple,Conversation,15,227,227,1456.41,-1456.41
1943,Simple,Conversation,14,306,-306,1936.33,-1936.33
1944,Complex,Conversation,31,618,-618,3898.40,-3898.40
1945,Compound/Complex,Narrative,34,742,-742,4771.64,4771.64
1946,Compound/Complex,Narrative,55,1120,-1120,6875.37,6875.37
1947,Simple,Conversation,13,236,-236,1459.20,1459.20
1948,Compound/Complex,Conversation,31,606,-606,3772.28,-3772.28
1949,Simple,Conversation,25,559,559,3399.82,3399.82
1950,Complex,Conversation,37,885,885,5682.12,-5682.12
1951,Compound/Complex,Narrative,36,730,-730,4424.35,-4424.35
1952,Compound/Complex,Conversation,52,931,931,5643.87,5643.87
1953,Compound/Complex,Narrative,36,693,693,4501.24,4501.24
1954,Compound/Complex,Conversation,21,350,-350,2129.54,2129.54
1955,Compound/Complex,Conversation,64,1229,1229,7478.66,-7478.66
1956,Simple,Conversation,37,809,809,5176.47,-5176.47
1957,Compound/Complex,Conversation,45,809,809,5312.95,-5312.95
1958,Simple,Narrative,7,124,-124,754.35,-754.35
1959,Compound/Complex,Conversation,103,2034,-2034,12825.30,12825.30
1960,Compound/Complex,Conversation,19,426,-426,2723.09,2723.09
1961,Compound/Complex,Narrative,20,378,-378,2223.88,2223.88
1962,Complex,Narrative,17,342,-342,2191.53,2191.53
1963,Compound/Complex,Narrative,15,293,293,1866.06,-1866.06
1964,Compound/Complex,Narrative,14,313,313,1942.40,-1942.40
1965,Compound/Complex,Narrative,15,291,291,1810.45,-1810.45
1966,Compound/Complex,Narrative,12,244,-244,1512.76,-1512.76
1967,Simple,Narrative,4,65,65,449.07,449.07
1968,Complex,Narrative,10,208,-208,1303.42,1303.42
1969,Simple,Narrative,17,318,-318,1857.09,1857.09
1970,Compound/Complex,Conversation,43,981,981,6231.55,6231.55
1971,Complex,Narrative,15,305,305,1802.33,-1802.33
1972,Compound/Complex,Narrative,42,936,-936,5754.43,-5754.43
1973,Compound/Complex,Narrative,26,656,-656,4105.11,4105.11
1974,Compound/Complex,Narrative,29,664,-664,4253.98,4253.98
1975,Complex,Narrative,17,342,-342,2221.53,2221.53
1976,Complex,Narrative,9,166,-166,1008.88,-1008.88
1977,Simple,Conversation,16,276,-276,1636.80,-1636.80
1978,Simple,Narrative,14,210,-210,1177.60,1177.60
1979,Compound/Complex,Conversation,45,1025,1025,6501.70,6501.70
1980,Compound/Complex,Conversation,50,975,975,5972.99,-5972.99
1981,Compound/Complex,Narrative,33,712,-712,4367.04,4367.04
1982,Compound/Complex,Conversation,63,1162,-1162,7402.96,-7402.96
1984,Simple,Narrative,23,425,425,2581.05,2581.05
1985,Simple,Conversation,47,975,975,5844.43,-5844.43
1986,Complex,Narrative,13,291,291,1871.82,1871.82
1987,Compound/Complex,Narrative,42,798,-798,4993.02,4993.02
1988,Compound/Complex,Conversation,39,847,847,5294.05,-5294.05
1989,Compound/Complex,Conversation,39,714,-714,4452.71,-4452.71
1990,Compound/Complex,Narrative,25,486,-486,3147.78,3147.78
1991,Compound/Complex,Narrative,50,1076,-1076,6673.23,6673.23
1992,Compound/Complex,Conversation,33,721,721,4549.47,4549.47
1993,Compound/Complex,Conversation,47,923,923,5730.63,-5730.63
1994,Compound/Complex,Conversation,89,1783,1783,11145.61,11145.61
1995,Simple,Narrative,14,258,-258,1590.43,-1590.43
1996,Compound/Complex,Narrative,49,976,-976,6305.79,6305.79
1997,Complex,Narrative,28,555,555,3417.88,3417.88
1998,Compound/Complex,Conversation,51,1049,1049,6817.91,6817.91
1999,Complex,Narrative,31,749,749,4822.93,-4822.93
2000,Simple,Conversation,23,457,457,2870.17,-2870.17
2001,Simple,Narrative,13,276,-276,1661.63,1661.63
2002,Compound/Complex,Conversation,60,1154,-1154,7170.00,7170.00
2003,Compound/Complex,Conversation,43,913,913,5806.99,-5806.99
2004,Compound/Complex,Conversation,38,994,-994,6624.11,-6624.11
2005,Compound/Complex,Conversation,38,759,759,4577.88,4577.88
2006,Complex,Narrative,18,414,-414,2748.74,-2748.74
2007,Complex,Conversation,30,622,-622,3796.32,-3796.32
2008,Compound/Complex,Narrative,10,173,173,1123.95,1123.95
2009,Compound/Complex,Narrative,28,752,-752,4925.63,4925.63
2010,Simple,Narrative,18,318,-318,1903.68,1903.68
2011,Simple,Narrative,21,544,-544,3308.03,-3308.03
2012,Compound/Complex,Narrative,23,479,479,2920.63,-2920.63
2013,Complex,Narrative,22,556,-556,3632.68,-3632.68
2014,Simple,Narrative,2,14,-14,96.72,-96.72
2015,Simple,Narrative,25,518,-518,3127.90,3127.90
2016,Complex,Conversation,17,296,-296,1802.81,-1802.81
2017,Compound/Complex,Narrative,17,353,353,2233.02,2233.02
2019,Compound/Complex,Conversation,76,1692,-1692,10912.40,-10912.40
2020,Compound/Complex,Conversation,32,609,609,3867.91,3867.91
2021,Complex,Narrative,30,705,705,4448.13,-4448.13
2022,Simple,Narrative,5,70,-70,409.03,409.03
2023,Compound/Complex,Narrative,37,855,855,5477.72,5477.72
2024,Simple,Narrative,6,144,-144,957.57,957.57
2025,Compound/Complex,Narrative,53,988,-988,5860.52,-5860.52
2026,Compound/Complex,Conversation,47,999,999,6155.84,6155.84
2027,Compound/Complex,Conversation,66,1426,-1426,8656.21,-8656.21
2028,Compound/Complex,Narrative,46,931,931,5715.11,5715.11
2029,Complex,Narrative,8,193,193,1274.01,-1274.01
2030,Complex,Conversation,52,1013,1013,6323.00,6323.00
2031,Compound/Complex,Narrative,30,599,599,3454.42,-3454.42
2032,Compound/Complex,Narrative,37,757,757,4703.45,4703.45
2033,Simple,Narrative,14,270,-270,1614.25,-1614.25
2034,Compound/Complex,Narrative,18,341,341,2090.45,-2090.45
2035,Simple,Narrative,1,4,-4,9.59,9.59
2036,Compound/Complex,Conversation,30,596,-596,3483.97,3483.97
2037,Compound/Complex,Conversation,44,1047,1047,6672.58,-6672.58
2038,Compound/Complex,Narrative,36,772,-772,4882.67,-4882.67
2039,Compound/Complex,Conversation,24,462,-462,2743.53,2743.53
2040,Complex,Conversation,31,613,613,3703.17,3703.17
2041,Simple,Conversation,18,376,-376,2358.84,-2358.84
2042,Simple,Conversation,19,440,-440,2765.32,2765.32
2043,Compound/Complex,Conversation,68,1451,1451,9082.13,-9082.13
2044,Compound/Complex,Conversation,37,913,913,5893.07,5893.07
2046,Compound/Complex,Conversation,57,1122,-1122,6786.72,-6786.72
2047,Compound/Complex,Narrative,14,286,-286,1736.80,-1736.80
2048,Simple,Narrative,5,109,109,715.76,715.76
2049,Compound/Complex,Narrative,49,899,899,5341.30,5341.30
2050,Compound/Complex,Narrative,41,882,-882,5539.57,5539.57
2051,Compound/Complex,Narrative,70,1093,1093,6189.39,6189.39
2052,Compound/Complex,Narrative,26,581,581,3668.59,-3668.59
2053,Complex,Narrative,30,582,-582,3754.07,-3754.07
2054,Complex,Conversation,59,1249,1249,7349.43,7349.43
2055,Compound/Complex,Conversation,37,851,851,5270.36,-5270.36
2056,Compound/Complex,Narrative,17,346,-346,2012.73,-2012.73
2057,Compound/Complex,Narrative,37,682,-682,4196.77,-4196.77
2058,Compound/Complex,Conversation,72,1594,-1594,9994.49,-9994.49
2059,Complex,Narrative,28,575,575,3561.89,3561.89
2060,Complex,Narrative,16,342,-342,2079.16,2079.16
2061,Compound/Complex,Narrative,45,914,-914,5702.25,-5702.25
2062,Complex,Narrative,18,398,-398,2559.61,2559.61
2063,Compound/Complex,Narrative,23,467,467,2996.64,-2996.64
2064,Compound/Complex,Conversation,36,830,-830,5125.28,5125.28
2065,Complex,Narrative,26,574,-574,3633.14,3633.14
2067,Simple,Narrative,19,378,-378,2299.28,2299.28
2068,Complex,Conversation,26,481,481,2864.05,-2864.05
2069,Simple,Narrative,22,422,-422,2678.25,-2678.25
2070,Simple,Narrative,5,86,-86,519.57,519.57
2071,Simple,Narrative,14,313,313,1813.67,1813.67
2072,Compound/Complex,Narrative,60,1236,-1236,7600.95,-7600.95
2073,Compound/Complex,Narrative,41,896,-896,5316.47,-5316.47
2074,Simple,Narrative,3,59,59,370.32,-370.32
2075,Compound/Complex,Conversation,58,1153,1153,7001.35,7001.35
2076,Simple,Conversation,16,329,329,2192.83,-2192.83
2077,Compound/Complex,Narrative,36,751,751,4546.36,-4546.36
2078,Compound/Complex,Narrative,29,584,-584,3648.47,-3648.47
2079,Compound/Complex,Conversation,49,960,-960,6034.96,-6034.96
2080,Compound/Complex,Conversation,34,729,729,4581.89,4581.89
2081,Compound/Complex,Narrative,43,743,743,4389.59,4389.59
2082,Compound/Complex,Narrative,32,707,707,4609.63,4609.63
2083,Compound/Complex,Narrative,17,324,-324,2201.14,2201.14
2084,Compound/Complex,Narrative,30,634,-634,4057.86,4057.86
2085,Complex,Narrative,24,456,-456,2853.82,2853.82
2086,Compound/Complex,Narrative,23,381,381,2284.49,-2284.49
2087,Complex,Narrative,7,191,191,1260.16,-1260.16
2088,Compound/Complex,Narrative,76,1397,1397,8253.25,8253.25
2089,Compound/Complex,Narrative,23,370,-370,2249.54,2249.54
2090,Simple,Narrative,18,349,349,2084.23,-2084.23
2091,Compound/Complex,Conversation,91,1988,-1988,12511.96,12511.96
2092,Compound/Complex,Conversation,56,1178,-1178,7383.92,7383.92
2093,Complex,Narrative,19,436,-436,2812.37,-2812.37
2094,Compound/Complex,Narrative,30,689,689,4229.58,4229.58
2095,Compound/Complex,Conversation,69,1312,-1312,8126.03,-8126.03
2096,Compound/Complex,Narrative,21,344,-344,1944.13,-1944.13
2097,Compound/Complex,Narrative,18,336,-336,2063.72,2063.72
2098,Complex,Narrative,26,598,-598,3945.95,3945.95
2099,Compound/Complex,Conversation,29,475,475,2824.29,-2824.29
2100,Compound/Complex,Conversation,44,951,951,6115.84,6115.84
2101,Compound/Complex,Conversation,34,855,855,5387.54,5387.54
2102,Simple,Narrative,22,449,449,2724.40,-2724.40
2103,Compound/Complex,Conversation,48,1045,1045,6529.95,6529.95
2104,Compound/Complex,Narrative,21,471,471,3019.11,3019.11
2105,Compound/Complex,Conversation,31,566,-566,3621.81,3621.81
2106,Compound/Complex,Narrative,42,807,807,4812.08,-4812.08
2107,Simple,Narrative,19,389,389,2353.59,2353.59
2108,Simple,Narrative,12,199,199,1254.44,-1254.44
2109,Complex,Narrative,14,277,277,1818.13,-1818.13
2110,Complex,Narrative,24,507,507,3191.41,3191.41
2111,Complex,Narrative,11,178,-178,1192.46,-1192.46
2112,Compound/Complex,Conversation,44,863,863,5244.95,-5244.95
2113,Compound/Complex,Conversation,30,533,533,3299.78,3299.78
2114,Compound/Complex,Narrative,24,494,-494,3067.23,3067.23
2115,Compound/Complex,Narrative,19,332,-332,2101.84,2101.84
2116,Complex,Narrative,45,823,823,4874.51,-4874.51
2117,Compound/Complex,Narrative,33,565,565,3324.13,-3324.13
2118,Compound/Complex,Narrative,8,149,149,978.23,-978.23
2119,Compound/Complex,Narrative,29,522,-522,3185.58,3185.58
2120,Complex,Narrative,23,426,-426,2743.13,2743.13
2121,Compound/Complex,Narrative,46,902,-902,5618.96,-5618.96
2122,Complex,Narrative,19,445,445,2886.32,-2886.32
2123,Compound/Complex,Narrative,28,481,481,2873.46,2873.46
2124,Compound/Complex,Narrative,43,876,-876,5510.36,-5510.36
2125,Compound/Complex,Narrative,77,1560,-1560,9542.95,-9542.95
2126,Compound/Complex,Narrative,36,912,-912,5917.52,5917.52
2127,Compound/Complex,Narrative,20,413,413,2648.33,-2648.33
2128,Compound/Complex,Narrative,43,881,881,5530.18,-5530.18
2129,Simple,Narrative,17,443,443,2764.35,-2764.35
2130,Compound/Complex,Narrative,26,572,-572,3639.56,3639.56
2131,Compound/Complex,Narrative,39,886,-886,5326.77,-5326.77
2132,Compound/Complex,Narrative,30,708,-708,4458.16,-4458.16
2133,Complex,Conversation,20,319,319,1860.40,-1860.40
2134,Compound/Complex,Conversation,93,1733,1733,10311.14,10311.14
2135,Simple,Conversation,6,83,83,573.43,573.43
2136,Simple,Narrative,11,146,-146,998.75,-998.75
2137,Compound/Complex,Narrative,40,694,-694,4341.22,4341.22
2138,Compound/Complex,Conversation,25,504,-504,3130.64,-3130.64
2139,Simple,Narrative,4,89,89,614.88,-614.88
2140,Simple,Conversation,27,459,459,2531.40,2531.40
2141,Compound/Complex,Narrative,35,654,-654,4133.61,4133.61
2142,Compound/Complex,Conversation,32,642,-642,3857.93,3857.93
2143,Compound/Complex,Conversation,40,836,-836,5167.18,5167.18
2144,Simple,Conversation,13,205,205,1064.88,-1064.88
2145,Complex,Narrative,20,414,-414,2526.78,-2526.78
2146,Complex,Narrative,52,1068,-1068,6608.32,-6608.32
2147,Compound/Complex,Conversation,50,991,991,6076.90,-6076.90
2148,Compound/Complex,Narrative,16,350,-350,2184.40,-2184.40
2149,Simple,Narrative,2,49,49,338.53,-338.53
2151,Simple,Narrative,43,926,-926,5522.70,-5522.70
2152,Compound/Complex,Narrative,21,431,431,2683.05,2683.05
2153,Complex,Narrative,15,272,-272,1649.61,1649.61
2154,Simple,Narrative,8,196,-196,1234.29,-1234.29
2155,Compound/Complex,Narrative,31,547,547,3464.30,-3464.30
2156,Compound/Complex,Narrative,29,607,607,3927.68,3927.68
2157,Compound/Complex,Narrative,20,295,295,1700.15,-1700.15
2158,Simple,Narrative,4,120,-120,829.05,829.05
2159,Compound/Complex,Narrative,33,725,725,4822.11,-4822.11
2160,Compound/Complex,Conversation,55,1071,1071,6484.15,-6484.15
2161,Compound/Complex,Conversation,118,2588,-2588,15804.13,-15804.13
2162,Complex,Narrative,25,558,-558,3519.23,3519.23
2163,Simple,Narrative,19,439,439,2721.51,2721.51
2164,Complex,Narrative,8,186,-186,1233.93,1233.93
2165,Simple,Narrative,10,177,177,1047.56,1047.56
2166,Compound/Complex,Conversation,31,635,635,3873.81,3873.81
2167,Compound/Complex,Conversation,42,783,783,4683.15,4683.15
2168,Compound/Complex,Narrative,17,302,-302,1788.89,-1788.89
2169,Compound/Complex,Conversation,54,1011,1011,5956.60,-5956.60
2170,Compound/Complex,Conversation,29,646,-646,4228.74,-4228.74
2171,Complex,Narrative,10,210,-210,1231.79,1231.79
2172,Compound/Complex,Narrative,11,186,-186,1135.18,1135.18
2173,Simple,Narrative,20,354,-354,2132.66,-2132.66
2174,Compound/Complex,Conversation,33,674,-674,4102.27,-4102.27
2175,Compound/Complex,Narrative,32,619,619,4041.64,4041.64
2176,Compound/Complex,Conversation,53,1267,1267,8419.61,8419.61
2177,Complex,Narrative,10,184,-184,1159.33,1159.33
2178,Simple,Narrative,4,45,45,222.43,-222.43
2179,Complex,Narrative,6,123,123,849.78,849.78
2180,Simple,Narrative,19,405,405,2585.76,2585.76
2181,Complex,Narrative,25,500,-500,3134.33,-3134.33
2182,Compound/Complex,Narrative,64,1295,1295,8051.11,8051.11
2183,Complex,Narrative,33,662,-662,4188.46,-4188.46
2185,Compound/Complex,Conversation,37,704,-704,4250.24,-4250.24
2186,Complex,Narrative,19,315,315,1925.20,1925.20
2187,Simple,Narrative,13,309,309,1950.71,-1950.71
2188,Compound/Complex,Conversation,46,1035,1035,6394.12,-6394.12
2189,Compound/Complex,Narrative,33,628,-628,3807.28,3807.28
2190,Compound/Complex,Conversation,112,2190,-2190,13687.94,13687.94
2191,Complex,Narrative,7,149,149,1009.31,1009.31
2192,Complex,Conversation,18,388,-388,2416.08,-2416.08
2193,Compound/Complex,Conversation,35,587,587,3542.90,-3542.90
2194,Compound/Complex,Narrative,48,952,-952,5877.70,5877.70
2195,Compound/Complex,Narrative,33,674,-674,4220.24,-4220.24
2196,Compound/Complex,Conversation,52,921,921,5493.48,5493.48
2197,Compound/Complex,Conversation,31,601,601,3555.30,3555.30
2199,Simple,Narrative,36,797,797,5183.21,5183.21
2200,Simple,Narrative,11,267,267,1785.25,1785.25
2201,Compound/Complex,Narrative,43,909,909,5873.43,5873.43
2202,Compound/Complex,Narrative,39,772,-772,4869.50,4869.50
2203,Compound/Complex,Conversation,76,1572,-1572,9968.62,-9968.62
2204,Compound/Complex,Narrative,28,659,659,4264.36,-4264.36
2205,Simple,Narrative,8,111,111,645.46,645.46
2206,Complex,Narrative,21,444,-444,2783.50,2783.50
2207,Simple,Narrative,28,565,565,3360.40,-3360.40
2208,Compound/Complex,Conversation,66,1452,-1452,9056.09,-9056.09
2209,Complex,Narrative,19,386,-386,2560.17,-2560.17
2210,Complex,Conversation,17,250,-250,1573.24,1573.24
2211,Compound/Complex,Narrative,45,913,913,5846.29,-5846.29
2212,Complex,Narrative,7,92,-92,503.74,503.74
2213,Compound/Complex,Narrative,31,579,579,3849.23,3849.23
2214,Compound/Complex,Narrative,31,791,791,5176.71,-5176.71
2215,Simple,Narrative,6,105,105,613.94,613.94
2216,Complex,Narrative,12,255,255,1640.32,-1640.32
2217,Compound/Complex,Narrative,33,795,795,5194.11,-5194.11
2218,Compound/Complex,Narrative,32,826,-826,5511.93,5511.93
2219,Compound/Complex,Narrative,14,321,321,2027.51,2027.51
2220,Complex,Narrative,10,255,255,1629.24,1629.24
2221,Complex,Narrative,41,864,-864,5660.10,-5660.10
2222,Complex,Narrative,25,617,617,3943.45,3943.45
2223,Compound/Complex,Narrative,17,388,-388,2527.19,2527.19
2224,Simple,Narrative,11,230,-230,1551.72,1551.72
2225,Compound/Complex,Narrative,27,573,573,3735.21,3735.21
2226,Compound/Complex,Narrative,48,989,989,6008.37,-6008.37
2227,Compound/Complex,Narrative,79,1513,1513,9222.66,-9222.66
2228,Compound/Complex,Conversation,71,1588,-1588,10094.32,-10094.32
2229,Compound/Complex,Narrative,58,1227,1227,7783.49,7783.49
2230,Compound/Complex,Narrative,64,1348,-1348,8488.86,-8488.86
2231,Compound/Complex,Narrative,26,520,-520,3214.72,-3214.72
2232,Compound/Complex,Narrative,54,1052,-1052,6650.84,-6650.84
2233,Compound/Complex,Narrative,61,1233,1233,7207.29,7207.29
2234,Compound/Complex,Conversation,54,1169,1169,7241.28,7241.28
2235,Simple,Narrative,37,663,663,4196.49,-4196.49
2236,Compound/Complex,Conversation,76,1605,1605,9843.96,9843.96
2237,Compound/Complex,Narrative,62,1388,-1388,8686.13,-8686.13
2238,Complex,Narrative,19,311,311,1720.49,-1720.49
2239,Complex,Narrative,21,380,-380,2143.67,2143.67
2240,Complex,Narrative,16,283,283,1823.04,1823.04
2241,Compound/Complex,Narrative,18,329,329,2078.46,-2078.46
2242,Complex,Narrative,19,463,463,3049.98,3049.98
2243,Compound/Complex,Conversation,12,285,285,1832.04,-1832.04
2244,Compound/Complex,Narrative,13,268,-268,1693.13,1693.13
2245,Simple,Narrative,9,174,-174,1068.55,-1068.55
2246,Compound/Complex,Narrative,35,819,819,4925.80,4925.80
2247,Complex,Narrative,27,548,-548,3474.67,-3474.67
2248,Compound/Complex,Conversation,41,860,-860,5595.22,5595.22
2249,Compound/Complex,Conversation,79,1688,-1688,10779.50,10779.50
2250,Compound/Complex,Conversation,32,693,693,4423.94,4423.94
2251,Compound/Complex,Conversation,38,775,775,4594.10,-4594.10
2252,Compound/Complex,Conversation,34,627,627,3619.36,3619.36
2253,Compound/Complex,Narrative,16,325,325,2062.59,-2062.59
2254,Compound/Complex,Conversation,74,1534,-1534,9556.85,-9556.85
2255,Compound/Complex,Conversation,39,775,775,4750.45,-4750.45
2256,Simple,Conversation,7,132,-132,911.96,911.96
2257,Compound/Complex,Conversation,22,398,-398,2535.96,2535.96
2259,Simple,Narrative,15,332,-332,2074.57,-2074.57
2260,Simple,Narrative,5,102,-102,704.69,-704.69
