Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
10555,and,CONJ,10,-10,17.92,17.92
10581,and,CONJ,10,-10,17.92,17.92
10595,and,CONJ,10,-10,17.92,17.92
10605,and,CONJ,10,-10,17.92,17.92
10610,and,CONJ,10,-10,17.92,17.92
10632,But,CONJ,20,-20,138.18,-138.18
10647,and,CONJ,10,-10,17.92,17.92
10664,and,CONJ,10,-10,17.92,17.92
10668,and,CONJ,10,-10,17.92,17.92
10676,and,CONJ,10,-10,17.92,17.92
10687,and,CONJ,10,-10,17.92,17.92
10708,and,CONJ,10,-10,17.92,17.92
10715,and,CONJ,10,-10,17.92,17.92
10734,and,CONJ,10,-10,17.92,17.92
10748,and,CONJ,10,-10,17.92,17.92
10765,and,CONJ,10,-10,17.92,17.92
10789,and,CONJ,10,-10,17.92,17.92
10792,and,CONJ,10,-10,17.92,17.92
10809,and,CONJ,10,-10,17.92,17.92
10828,and,CONJ,10,-10,17.92,17.92
10833,and,CONJ,10,-10,17.92,17.92
10848,and,CONJ,10,-10,17.92,17.92
10863,and,CONJ,10,-10,17.92,17.92
10869,and,CONJ,10,-10,17.92,17.92
10888,and,CONJ,10,-10,17.92,17.92
10892,and,CONJ,10,-10,17.92,17.92
10935,and,CONJ,10,-10,17.92,17.92
10943,and,CONJ,10,-10,17.92,17.92
10960,and,CONJ,10,-10,17.92,17.92
11009,and,CONJ,10,-10,17.92,17.92
11015,and,CONJ,10,-10,17.92,17.92
11039,and,CONJ,10,-10,17.92,17.92
11046,and,CONJ,10,-10,17.92,17.92
11079,and,CONJ,10,-10,17.92,17.92
11115,but,CONJ,20,-20,138.18,-138.18
11121,and,CONJ,10,-10,17.92,17.92
11127,and,CONJ,10,-10,17.92,17.92
11150,and,CONJ,10,-10,17.92,17.92
11174,Yet,CONJ,2,-2,13.82,13.82
11179,and,CONJ,10,-10,17.92,17.92
11181,and,CONJ,10,-10,17.92,17.92
11202,nor,CONJ,10,-10,69.09,69.09
11208,and,CONJ,10,-10,17.92,17.92
11228,and,CONJ,10,-10,17.92,17.92
11230,but,CONJ,20,-20,138.18,-138.18
11243,or,CONJ,8,-8,55.27,55.27
11253,and,CONJ,10,-10,17.92,17.92
11286,and,CONJ,10,-10,17.92,17.92
11296,or,CONJ,8,-8,55.27,55.27
11302,and,CONJ,10,-10,17.92,17.92
11322,and,CONJ,10,-10,17.92,17.92
11324,And,CONJ,10,-10,17.92,17.92
11330,and,CONJ,10,-10,17.92,17.92
11338,and,CONJ,10,-10,17.92,17.92
11347,and,CONJ,10,-10,17.92,17.92
11364,and,CONJ,10,-10,17.92,17.92
11391,but,CONJ,20,-20,138.18,-138.18
11415,and,CONJ,10,-10,17.92,17.92
11432,and,CONJ,10,-10,17.92,17.92
11439,and,CONJ,10,-10,17.92,17.92
11458,and,CONJ,10,-10,17.92,17.92
11463,and,CONJ,10,-10,17.92,17.92
11474,and,CONJ,10,-10,17.92,17.92
11482,And,CONJ,10,-10,17.92,17.92
11501,or,CONJ,8,-8,55.27,55.27
11515,and,CONJ,10,-10,17.92,17.92
11524,and,CONJ,10,-10,17.92,17.92
11539,and,CONJ,10,-10,17.92,17.92
11571,and,CONJ,10,-10,17.92,17.92
11576,or,CONJ,8,-8,55.27,55.27
11586,and,CONJ,10,-10,17.92,17.92
11595,and,CONJ,10,-10,17.92,17.92
11607,and,CONJ,10,-10,17.92,17.92
11615,And,CONJ,10,-10,17.92,17.92
11626,and,CONJ,10,-10,17.92,17.92
11634,and,CONJ,10,-10,17.92,17.92
11646,and,CONJ,10,-10,17.92,17.92
